fuel_type_code,station_name,street_address,city,state_abbr,zip,status_code,groups_with_access_code,access_days_time,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,latitude,longitude,ev_pricing,county,geoid
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Los Angeles,CA,90045,E,Public,24 hours daily; pay lot,,20,,33.944761,-118.399767,Free,Los Angeles,06037
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Ukiah,CA,95482,E,Public,24 hours daily,,1,,39.15,-123.2091,Free,Mendocino,06045
ELEC,Nut Tree Village,1651 E Monte Vista Ave,Vacaville,CA,95688,E,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,1,1,,38.368755,-121.961192,Free,Solano,06095
ELEC,Placer County Community Development Resource Center,3091 County Center Dr,Auburn,CA,95603,E,Public - Credit card at all times,24 hours daily,,3,,38.9412492,-121.1054805,$1.50/hr,Placer,06061
ELEC,4th and G Plaza Public Parking Garage,4th St & G St,Davis,CA,95616,E,Public,24 hours daily,,1,,38.54643,-121.7388,Free,Yolo,06113
ELEC,Davis Amtrak Station,840 2nd St,Davis,CA,95616,E,Public,24 hours daily,,2,,38.5443,-121.738,Free,Yolo,06113
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Davis,CA,95616,E,Public,24 hours daily; pay lot; permit required 7am-10pm M-F; Drivers must bring their own J1772 cordset for Level 1 charging,2,7,,38.544538,-121.749713,$9 parking fee,Yolo,06113
ELEC,University Covenant Church,315 Mace Blvd,Davis,CA,95618,E,Public,24 hours daily,,1,,38.55755,-121.6947,Free,Yolo,06113
ELEC,Lakewood Center Mall,4500 Silva St,Lakewood,CA,90712,E,Public,Mall business hours,,2,,33.84788,-118.13889,Free,Los Angeles,06037
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,Larkspur,CA,94939,E,Public,24 hours daily; pay lot,,1,,37.94495,-122.5096,$2 parking fee,Marin,06041
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,Oakland,CA,94621,E,Public,24 hours daily; pay lot,,2,,37.7136,-122.2087,Free,Alameda,06001
ELEC,Home Depot,1551 Froom Ranch Way,San Luis Obispo,CA,93405,E,Public,24 hours daily,,2,,35.249929,-120.689683,Free,San Luis Obispo,06079
ELEC,Fairfield Transportation Center,2000 Cadenasso Dr,Fairfield,CA,94533,E,Public,24 hours daily,,2,,38.2482,-122.0678,Free,Solano,06095
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,San Luis Obispo,CA,93401,E,Public,24 hours daily,,4,,35.25982,-120.676,Free,San Luis Obispo,06079
ELEC,Toyota of Santa Monica,801 Santa Monica Blvd,Santa Monica,CA,90401,E,Public - Call ahead,Dealership business hours; priority for customer use,,3,,34.019875,-118.49151,,Los Angeles,06037
ELEC,Beach & Hyde Garage,655 Beach St,San Francisco,CA,94109,E,Public,24 hours daily; pay lot,,5,,37.806798,-122.419488,Free,San Mateo,06081
ELEC,Beach & Hyde Garage,655 Beach St,San Francisco,CA,94109,E,Public,24 hours daily; pay lot,,5,,37.806798,-122.419488,Free,San Francisco,06075
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,Santa Monica,CA,90401,E,Public,24 hours daily; pay lot,,12,2,34.010528,-118.4898,Free,Los Angeles,06037
ELEC,Super 8 - Ukiah,693 S Orchard Ave,Ukiah,CA,95482,E,Public - Call ahead,24 hours daily; guests may request use of the chargers when making hotel reservations,,1,,39.1458,-123.198497,$10 per session,Mendocino,06045
ELEC,Antioch Nissan,1831 Auto Center Dr,Antioch,CA,94509,E,Public - Call ahead,Dealership business hours,,1,1,38.007799,-121.832042,Free,Contra Costa,06013
ELEC,Mossy Nissan - Poway,14100 Poway Rd,Poway,CA,92064,E,Public - Call ahead,Dealership business hours,,1,1,32.956772,-117.025943,Free,San Diego,06073
ELEC,Nissan of Bakersfield,2800 Pacheco Rd,Bakersfield,CA,93313,E,Public - Call ahead,Dealership business hours,,3,1,35.310723,-119.035324,Free,Kern,06029
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,51137
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,50017
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,48361
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,37135
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,36071
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,18117
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,12095
ELEC,Buena Park Nissan,6501 Auto Center Dr,Buena Park,CA,90621,E,Public - Call ahead,Dealership business hours,,3,1,33.865497,-117.995215,Free,Orange,06059
ELEC,Carson Nissan,1505 E 223rd St,Carson,CA,90745,E,Public - Call ahead,Dealership business hours,,2,1,33.824968,-118.245675,Free,Los Angeles,06037
ELEC,Palm Springs Nissan,68177 Kyle Rd,Cathedral City,CA,92234,E,Public - Call ahead,Dealership business hours,,1,1,33.78414,-116.471,Free,Riverside,06065
ELEC,Cerritos Nissan,18707 Studebaker Rd,Cerritos,CA,90703,E,Public - Call ahead,Dealership business hours,,1,1,33.861544,-118.100471,Free,Los Angeles,06037
ELEC,Chico Nissan,575 Manzanita Ave,Chico,CA,95926,E,Public - Call ahead,Dealership business hours,,3,1,39.756332,-121.843715,Free,Butte,46019
ELEC,Chico Nissan,575 Manzanita Ave,Chico,CA,95926,E,Public - Call ahead,Dealership business hours,,3,1,39.756332,-121.843715,Free,Butte,16023
ELEC,Chico Nissan,575 Manzanita Ave,Chico,CA,95926,E,Public - Call ahead,Dealership business hours,,3,1,39.756332,-121.843715,Free,Butte,06007
ELEC,Lithia Nissan - Clovis,370 W Herndon Ave,Clovis,CA,93612,E,Public - Call ahead,Dealership business hours,,1,,36.836818,-119.717629,Free,Fresno,06019
ELEC,Autocom Nissan - Concord,1290 Concord Ave,Concord,CA,94520,E,Public - Call ahead,Dealership business hours,,1,,37.980192,-122.050128,Free,Contra Costa,06013
ELEC,Larry H Miller Nissan,2575 Wardlow Rd,Corona,CA,92882,E,Public - Call ahead,Dealership business hours,,2,1,33.88309,-117.615292,Free,Riverside,06065
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,51137
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,50017
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,48361
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,37135
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,36071
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,18117
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,12095
ELEC,Orange Coast Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,E,Public - Call ahead,Dealership business hours,,2,1,33.675397,-117.918684,Free,Orange,06059
ELEC,Hanlees Nissan,5009 Chiles Rd,Davis,CA,95618,E,Public - Call ahead,Dealership business hours,,1,1,38.55252,-121.691555,Free,Yolo,06113
ELEC,Downey Nissan,7321 Firestone Blvd,Downey,CA,90241,E,Public - Call ahead,Dealership business hours,,4,2,33.9473,-118.151166,Free,Los Angeles,06037
ELEC,Nissan of Duarte,1434 Buena Vista St,Duarte,CA,91010,E,Public - Call ahead,Dealership business hours,,1,,34.136553,-117.975944,Free,Los Angeles,06037
ELEC,Mossy Nissan - El Cajon,1170 W Main St,El Cajon,CA,92020,E,Public - Call ahead,Dealership business hours,,1,,32.795896,-116.976156,Free,San Diego,06073
ELEC,Ross Nissan El Monte,3428 N Peck Rd,El Monte,CA,91731,E,Public - Call ahead,Dealership business hours,,2,1,34.069536,-118.026911,Free,Los Angeles,06037
ELEC,Nissan of Elk Grove,8590 Laguna Grove Dr,Elk Grove,CA,95757,E,Public - Call ahead,Dealership business hours,,4,2,38.402217,-121.385527,Free,Sacramento,06067
ELEC,Mossy Nissan - Escondido,1546 Auto Park Way,Escondido,CA,92029,E,Public - Call ahead,Dealership business hours,,1,,33.116492,-117.106837,Free,San Diego,06073
ELEC,McCrea Nissan,601 7th St,Eureka,CA,95501,E,Public - Call ahead,Dealership business hours,,1,,40.800562,-124.164405,Free,Humboldt,32013
ELEC,McCrea Nissan,601 7th St,Eureka,CA,95501,E,Public - Call ahead,Dealership business hours,,1,,40.800562,-124.164405,Free,Humboldt,19091
ELEC,McCrea Nissan,601 7th St,Eureka,CA,95501,E,Public - Call ahead,Dealership business hours,,1,,40.800562,-124.164405,Free,Humboldt,06023
ELEC,Future Nissan of Folsom,12610 Auto Mall Cir,Folsom,CA,95630,E,Public - Call ahead,Dealership business hours,,3,1,38.634132,-121.204871,Free,Sacramento,06067
ELEC,Fontana Nissan,16444 S Highland Ave,Fontana,CA,92336,E,Public - Call ahead,Dealership business hours,,2,1,34.135345,-117.445732,Free,San Bernardino,06071
ELEC,Premier Nissan of Fremont,5701 Cushing Pkwy,Fremont,CA,94538,E,Public - Call ahead,Dealership business hours,,2,1,37.489389,-121.9576,Free,Alameda,06001
ELEC,Lithia Nissan - Fresno,5580 N Blackstone Ave,Fresno,CA,93710,E,Public - Call ahead,Dealership business hours,,1,,36.818622,-119.789796,Free,Fresno,06019
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,51137
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,50017
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,48361
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,37135
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,36071
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,18117
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,12095
ELEC,Garden Grove Nissan,9222 Trask Ave,Garden Grove,CA,92844,E,Public - Call ahead,Dealership business hours,,2,1,33.766376,-117.968337,Free,Orange,06059
ELEC,Gardena Nissan,1670 W Redondo Beach Blvd,Gardena,CA,90247,E,Public - Call ahead,Dealership business hours,,1,,33.889201,-118.307028,Free,Los Angeles,06037
ELEC,South County Nissan,400 Automall Dr,Gilroy,CA,95020,E,Public - Call ahead,Dealership business hours,,1,,36.996869,-121.558573,Free,Santa Clara,06085
ELEC,Glendale Nissan,727 S Brand Blvd,Glendale,CA,91204,E,Public - Call ahead,Dealership business hours; contact 630-469-6100 for more information,,1,1,34.137054,-118.25536,Free,Los Angeles,06037
ELEC,Santa Barbara Nissan,425 S Kellogg Ave,Goleta,CA,93117,E,Public - Call ahead,Dealership business hours,,3,1,34.43427,-119.820934,Free,Santa Barbara,06083
ELEC,Hayward Nissan,24644 Mission Blvd,Hayward,CA,94544,E,Public - Call ahead,Dealership business hours,,2,1,37.662305,-122.075178,Free,Alameda,06001
ELEC,Pedder Nissan,200 Carriage Cir,Hemet,CA,92545,E,Public - Call ahead,Dealership business hours,,1,,33.741163,-117.031718,Free,Riverside,06065
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,51137
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,50017
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,48361
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,37135
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,36071
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,18117
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,12095
ELEC,Surf City Nissan,17331 Beach Blvd,Huntington Beach,CA,92647,E,Public - Call ahead,Dealership business hours,,2,1,33.71069,-117.989861,Free,Orange,06059
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,51137
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,50017
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,48361
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,37135
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,36071
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,18117
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,12095
ELEC,Nissan of Irvine,32 Auto Center Dr,Irvine,CA,92618,E,Public - Call ahead,Dealership business hours,,2,1,33.632505,-117.723298,,Orange,06059
ELEC,Torre Nissan,79125 Highway 111,La Quinta,CA,92253,E,Public - Call ahead,Dealership business hours,,2,1,33.70711,-116.283712,Free,Riverside,06065
ELEC,Nissan of Downtown Los Angeles,635 W Washington Blvd,Los Angeles,CA,90015,E,Public - Call ahead,Dealership business hours,,1,1,34.035168,-118.273229,Free,Los Angeles,06037
ELEC,Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,E,Public - Call ahead,Dealership business hours,,2,1,34.133446,-118.356601,Free,Los Angeles,06037
ELEC,Razzari Nissan,1675 Auto Center Dr,Merced,CA,95340,E,Public - Call ahead,Dealership business hours,,1,,37.305891,-120.502428,Free,Merced,06047
ELEC,Nissan of Mission Hills,11000 Sepulveda Blvd,Mission Hills,CA,91345,E,Public - Call ahead,Dealership business hours,,1,,34.269809,-118.466606,Free,Los Angeles,06037
ELEC,Central Valley Nissan,4530 McHenry Ave,Modesto,CA,95356,E,Public - Call ahead,Dealership business hours,,1,,37.705119,-120.99471,Free,Stanislaus,06099
ELEC,Metro Nissan of Montclair,9440 Autoplex Dr,Montclair,CA,91763,E,Public - Call ahead,Dealership business hours,,1,1,34.082404,-117.694876,Free,San Bernardino,06071
ELEC,Metro Nissan of Redlands,1665 Industrial Park Ave,Redlands,CA,92374,E,Public - Call ahead,Dealership business hours,,3,1,34.065387,-117.212007,Free,San Bernardino,06071
ELEC,Napa Nissan,510 Soscol Ave,Napa,CA,94559,E,Public - Call ahead,Dealership business hours,,1,,38.292706,-122.277767,Free,Napa,06055
ELEC,Mossy Nissan,2700 National City Blvd,National City,CA,91950,E,Public - Call ahead,Dealership business hours,,1,,32.659001,-117.100836,Free,San Diego,06073
ELEC,Mossy Nissan - Oceanside,3535 College Blvd,Oceanside,CA,92056,E,Public - Call ahead,Dealership business hours,,2,1,33.181953,-117.298334,Free,San Diego,06073
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,51137
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,50017
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,48361
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,37135
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,36071
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,18117
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,12095
ELEC,Stadium Nissan,1140 W Katella Ave,Orange,CA,92867,E,Public - Call ahead,Dealership business hours,,2,1,33.80857,-117.864434,Free,Orange,06059
ELEC,Team Nissan,1801 Auto Center Dr,Oxnard,CA,93036,E,Public - Call ahead,Dealership business hours,,1,1,34.22771,-119.150217,Free,Ventura,06111
ELEC,Antelope Valley Nissan,451 Auto Center Dr,Palmdale,CA,93551,E,Public - Call ahead,24 hours daily; primarily for customer use,,2,2,34.591173,-118.138184,Free,Los Angeles,06037
ELEC,North Bay Nissan,1250 Auto Center Dr,Petaluma,CA,94952,E,Public - Call ahead,Dealership business hours,,4,1,38.267202,-122.665068,Free,Sonoma,06097
ELEC,Crown Nissan,300 E Cypress Ave,Redding,CA,96002,E,Public - Call ahead,Dealership business hours,,1,,40.571632,-122.36654,Free,Shasta,06089
ELEC,Boardwalk Nissan,1 Bair Island Rd,Redwood City,CA,94063,E,Public - Call ahead,Dealership business hours,,3,1,37.495963,-122.227322,Free,San Mateo,06081
ELEC,Hanlees Hilltop Nissan,3277 Auto Plaza,Richmond,CA,94806,E,Public - Call ahead,Dealership business hours,,1,1,37.985253,-122.32124,Free,Contra Costa,06013
ELEC,Raceway Nissan,6030 Sycamore Canyon Blvd,Riverside,CA,92507,E,Public - Call ahead,Dealership business hours,,1,,33.941878,-117.297603,Free,Riverside,06065
ELEC,Riverside Nissan,8330 Indiana Ave,Riverside,CA,92504,E,Public - Call ahead,Dealership business hours,,2,1,33.925469,-117.419673,Free,Riverside,06065
ELEC,Future Nissan of Roseville,600 Automall Dr,Roseville,CA,95661,E,Public - Call ahead,Dealership business hours; 916-969-5700,,1,1,38.752198,-121.256452,Free,Placer,06061
ELEC,Nissan of Sacramento,2820 Auburn Blvd,Sacramento,CA,95821,E,Public - Call ahead,Dealership business hours; 916-488-5400,,1,1,38.631393,-121.396604,Free,Sacramento,06067
ELEC,MY Nissan,222 Auto Center Cir,Salinas,CA,93907,E,Public - Call ahead,Dealership business hours,,2,1,36.720023,-121.662519,Free,Monterey,06053
ELEC,Larry H Miller Nissan of San Bernardino,735 Showcase Dr S,San Bernardino,CA,92408,E,Public - Call ahead,Dealership business hours; contact 909-885-3883 for more information,,1,1,34.074378,-117.298,Free,San Bernardino,06071
ELEC,Mossy Nissan - Kearny Mesa,8118 Clairemont Mesa Blvd,San Diego,CA,92111,E,Public - Call ahead,Dealership business hours,,1,1,32.833179,-117.147384,Free,San Diego,06073
ELEC,Pacific Nissan,4433 Mission Bay Dr,San Diego,CA,92109,E,Public - Call ahead,Dealership business hours,,1,1,32.802475,-117.215269,Free,San Diego,06073
ELEC,Nissan Sunnyvale,680 E El Camino Real,Sunnyvale,CA,94087,E,Public - Call ahead,Dealership business hours,,2,,37.359362,-122.022783,Free,Santa Clara,06085
ELEC,Premier Nissan,1120 W Capitol Expy,San Jose,CA,95136,E,Public - Call ahead,Dealership business hours,,1,2,37.275144,-121.877656,Free,Santa Clara,06085
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,51137
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,50017
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,48361
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,37135
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,36071
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,18117
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,12095
ELEC,Nissan of San Juan Capistrano,33633 Camino Capistrano,San Juan Capistrano,CA,92675,E,Public - Call ahead,Dealership business hours,,2,1,33.47443,-117.676142,Free,Orange,06059
ELEC,San Leandro Nissan,1152 Marina Blvd,San Leandro,CA,94577,E,Public - Call ahead,Dealership business hours,,2,1,37.712609,-122.162746,Free,Alameda,06001
ELEC,Coast Nissan,12150 Los Osos Valley Rd,San Luis Obispo,CA,93405,E,Public - Call ahead,Dealership business hours,,4,1,35.25062,-120.68455,Free,San Luis Obispo,06079
ELEC,Stevens Creek Nissan,4855 Stevens Creek Blvd,Santa Clara,CA,95051,E,Public - Call ahead,Dealership business hours,,1,2,37.323569,-121.988027,Free,Santa Clara,06085
ELEC,Jim Bone Nissan,1275 Santa Rosa Ave,Santa Rosa,CA,95404,E,Public - Call ahead,Dealership business hours,,4,1,38.425537,-122.714089,Free,Sonoma,06097
ELEC,Cardinale Nissan,1661 Del Monte Blvd,Seaside,CA,93955,E,Public - Call ahead,Dealership business hours,,2,1,36.611189,-121.849899,Free,Monterey,06053
ELEC,Nissan of Van Nuys,5425 Van Nuys Blvd,Sherman Oaks,CA,91401,E,Public - Call ahead,Dealership business hours,,1,1,34.168824,-118.449059,Free,Los Angeles,06037
ELEC,First Nissan,2325 1st St,Simi Valley,CA,93065,E,Public - Call ahead,Dealership business hours,,1,1,34.277324,-118.778957,Free,Ventura,06111
ELEC,Nissan of Stockton,3077 E Hammer Ln,Stockton,CA,95212,E,Public - Call ahead,Dealership business hours,,2,1,38.022022,-121.275339,Free,San Joaquin,06077
ELEC,Temecula Nissan,41895 Motor Car Pkwy,Temecula,CA,92591,E,Public - Call ahead,Dealership business hours,,2,1,33.516768,-117.155039,Free,Riverside,06065
ELEC,Tracy Nissan,3195 N Naglee Rd,Tracy,CA,95304,E,Public - Call ahead,Dealership business hours,,1,,37.75990555,-121.4632052,Free,San Joaquin,06077
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,51137
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,50017
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,48361
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,37135
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,36071
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,18117
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,12095
ELEC,Nissan of Tustin,30 Auto Center Dr,Tustin,CA,92782,E,Public - Call ahead,Dealership business hours,,1,1,33.72484,-117.799302,,Orange,06059
ELEC,Nissan of Vacaville,671 Orange Dr,Vacaville,CA,95687,E,Public - Call ahead,Dealership business hours,,1,,38.381441,-121.941218,Free,Solano,06095
ELEC,Champion Nissan,24111 Creekside Rd,Valencia,CA,91355,E,Public - Call ahead,Dealership business hours,,3,,34.420546,-118.557774,Free,Los Angeles,06037
ELEC,Vallejo Nissan,3287 Sonoma Blvd,Vallejo,CA,94590,E,Public - Call ahead,Dealership business hours,,1,,38.118088,-122.255493,Free,Solano,06095
ELEC,Valley Hi Nissan,15722 Valley Park Ln,Victorville,CA,92394,E,Public - Call ahead,Dealership business hours; contact 760-241-1700 for more information,,1,,34.517883,-117.3219,Free,San Bernardino,06071
ELEC,Nissan of Visalia,830 S Ben Maddox Way,Visalia,CA,93292,E,Public - Call ahead,Dealership business hours,,1,1,36.32327,-119.27569,Free,Tulare,06107
ELEC,West Covina Nissan,205 N Citrus St,West Covina,CA,91791,E,Public - Call ahead,Dealership business hours,,1,1,34.074227,-117.890899,Free,Los Angeles,06037
ELEC,International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,4675 Viewridge Ave,San Diego,CA,92123,E,Public,7am-8:30pm daily,,2,,32.823912,-117.12114,Free,San Diego,06073
ELEC,Smart Center San Diego,4750 Kearny Mesa Rd,San Diego,CA,92111,E,Public - Call ahead,Dealership business hours; customer use only,1,1,,32.82408524,-117.1471252,Free,San Diego,06073
ELEC,Marsh Street Parking Structure,881 Marsh St,San Luis Obispo,CA,93401,E,Public,24 hours daily; pay lot,,2,,35.279705,-120.6609,Free,San Luis Obispo,06079
ELEC,Malibu Country Mart,3835 Cross Creek Rd,Malibu,CA,90265,E,Public,24 hours daily,,2,,34.035802,-118.686393,Free,Los Angeles,06037
